group,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_group_000_left_1_left_2_right_1_right_2,1,left_2,604,1782300890.859480,29.988474,0,Left,0.925141,331.75,282.82,-0.000000,0.259177,0.353523,350.10,300.08,0.006276,0.273513,0.375103,372.82,305.49,0.009387,0.291267,0.381865,387.59,302.16,0.010720,0.302804,0.377695,395.03,294.97,0.011846,0.308615,0.368715,392.36,300.46,0.010753,0.306531,0.375574,401.25,297.21,0.012487,0.313480,0.371508,392.84,295.05,0.011960,0.306908,0.368817,383.94,294.30,0.011553,0.299956,0.367876,394.58,287.55,0.007767,0.308263,0.359434,397.76,283.97,0.011674,0.310750,0.354959,389.14,282.99,0.011090,0.304015,0.353743,381.11,283.98,0.009903,0.297740,0.354974,393.19,274.01,0.005007,0.307178,0.342514,395.55,272.97,0.008409,0.309023,0.341211,386.93,273.67,0.008619,0.302291,0.342087,379.31,275.11,0.007770,0.296339,0.343887,389.40,261.56,0.002722,0.304218,0.326949,393.14,261.64,0.005478,0.307137,0.327053,385.46,263.28,0.007805,0.301141,0.329105,378.28,264.89,0.009434,0.295530,0.331118
event_group_000_left_1_left_2_right_1_right_2,1,left_2,606,1782300890.927480,30.056313,0,Left,0.910719,327.49,281.80,-0.000000,0.255849,0.352248,345.40,298.73,0.005033,0.269846,0.373414,368.69,304.16,0.006788,0.288035,0.380201,385.79,300.76,0.006980,0.301400,0.375949,395.76,294.85,0.007136,0.309191,0.368557,389.73,298.87,0.007979,0.304475,0.373583,401.08,297.55,0.007983,0.313341,0.371932,393.20,296.28,0.006391,0.307186,0.370350,385.73,295.44,0.005479,0.301355,0.369300,391.65,286.06,0.005165,0.305980,0.357577,397.64,284.98,0.007456,0.310659,0.356220,389.64,284.59,0.006506,0.304410,0.355733,382.46,285.03,0.005291,0.298797,0.356285,390.16,272.96,0.002529,0.304809,0.341206,394.88,274.08,0.005356,0.308502,0.342606,386.76,274.85,0.006309,0.302153,0.343562,379.52,275.37,0.006076,0.296498,0.344209,386.10,260.80,0.000204,0.301642,0.325998,392.41,263.58,0.003190,0.306567,0.329476,385.44,265.59,0.006210,0.301123,0.331987,378.62,266.71,0.008324,0.295798,0.333385
event_group_000_left_1_left_2_right_1_right_2,1,left_2,608,1782300890.993997,30.122895,0,Left,0.796215,480.81,744.79,-0.000000,0.375635,0.930988,467.06,760.28,0.005837,0.364894,0.950350,460.53,783.39,0.008736,0.359790,0.979242,458.28,801.86,0.009860,0.358034,1.002328,460.23,814.02,0.010938,0.359556,1.017523,458.36,799.84,0.008801,0.358093,0.999804,458.75,822.46,0.009105,0.358399,1.028072,459.96,825.33,0.008076,0.359340,1.031661,460.85,822.61,0.007565,0.360037,1.028257,466.89,802.71,0.005774,0.364759,1.003382,467.91,823.45,0.007926,0.365551,1.029319,468.86,821.47,0.007008,0.366301,1.026835,469.26,815.84,0.005792,0.366609,1.019800,476.24,803.57,0.002921,0.372064,1.004465,476.40,822.72,0.005807,0.372190,1.028394,476.79,818.80,0.006685,0.372493,1.023494,477.30,811.92,0.006252,0.372890,1.014903,485.40,803.09,0.000473,0.379216,1.003865,485.85,819.01,0.003755,0.379567,1.023766,486.05,815.73,0.006403,0.379724,1.019657,486.30,809.29,0.007884,0.379925,1.011609
event_group_000_left_1_left_2_right_1_right_2,1,left_2,674,1782300893.192634,32.321580,0,Left,0.761754,446.50,116.66,0.000000,0.348829,0.145820,486.15,123.74,-0.001383,0.379806,0.154680,527.42,101.99,-0.001932,0.412046,0.127493,555.45,84.09,-0.003616,0.433948,0.105115,576.20,68.81,-0.004753,0.450153,0.086011,521.03,68.21,0.016366,0.407054,0.085261,541.13,22.19,0.016556,0.422759,0.027740,562.33,-9.81,0.013703,0.439320,-0.012257,577.53,-30.59,0.012169,0.451198,-0.038236,499.28,42.09,0.015440,0.390060,0.052608,525.99,1.26,0.014324,0.410928,0.001579,541.85,-36.05,0.007101,0.423318,-0.045062,555.68,-67.53,0.002791,0.434128,-0.084412,478.30,19.91,0.013273,0.373673,0.024885,502.20,-17.06,0.011625,0.392345,-0.021328,519.79,-47.58,0.006490,0.406082,-0.059471,536.36,-72.84,0.004181,0.419035,-0.091049,456.14,2.18,0.010866,0.356361,0.002724,475.10,-29.85,0.013074,0.371174,-0.037315,488.17,-56.47,0.014356,0.381386,-0.070584,499.99,-75.95,0.015168,0.390617,-0.094934
event_group_000_left_1_left_2_right_1_right_2,1,left_2,708,1782300894.324684,33.454423,0,Left,0.952965,329.58,281.24,-0.000000,0.257486,0.351551,345.88,300.46,0.006468,0.270221,0.375570,369.71,306.82,0.010186,0.288838,0.383521,389.44,306.87,0.012221,0.304254,0.383591,400.32,304.67,0.014264,0.312750,0.380839,389.00,301.33,0.011186,0.303908,0.376665,404.89,303.87,0.012926,0.316318,0.379844,397.36,303.14,0.012155,0.310435,0.378921,388.78,301.37,0.011823,0.303733,0.376717,390.81,288.06,0.009053,0.305322,0.360077,401.38,290.64,0.013483,0.313581,0.363295,393.48,290.54,0.013175,0.307408,0.363172,384.79,290.21,0.012193,0.300620,0.362766,389.35,274.87,0.007211,0.304179,0.343589,397.35,279.93,0.012089,0.310427,0.349916,390.35,280.41,0.013230,0.304962,0.350508,382.10,279.67,0.012725,0.298519,0.349584,385.74,262.88,0.005798,0.301360,0.328605,392.59,268.42,0.010631,0.306708,0.335529,386.08,269.64,0.013788,0.301626,0.337046,379.30,269.62,0.015663,0.296328,0.337028
event_group_000_left_1_left_2_right_1_right_2,1,left_2,709,1782300894.359685,33.489419,0,Right,0.921838,327.19,271.78,-0.000000,0.255619,0.339724,347.05,270.36,0.006664,0.271130,0.337948,372.81,276.51,0.008596,0.291258,0.345632,391.70,288.39,0.008800,0.306015,0.360488,402.45,301.30,0.009563,0.314413,0.376628,389.52,264.24,0.008641,0.304309,0.330294,403.36,287.51,0.008288,0.315128,0.359391,393.18,292.34,0.007010,0.307168,0.365431,384.83,288.70,0.006248,0.300649,0.360876,391.23,267.12,0.004801,0.305650,0.333905,402.23,289.23,0.006898,0.314242,0.361535,393.09,292.77,0.006408,0.307105,0.365963,385.69,289.44,0.005298,0.301322,0.361800,389.63,273.06,0.001225,0.304398,0.341325,401.33,292.74,0.004401,0.313539,0.365926,392.81,294.88,0.006608,0.306883,0.368603,385.65,290.94,0.006891,0.301289,0.363677,385.99,280.03,-0.001976,0.301552,0.350036,397.46,294.34,0.002348,0.310516,0.367926,390.59,296.92,0.006375,0.305148,0.371147,384.34,295.24,0.008637,0.300263,0.369055
event_group_000_left_1_left_2_right_1_right_2,1,left_2,710,1782300894.392684,33.522279,0,Right,0.883365,325.71,271.40,-0.000000,0.254462,0.339244,344.77,274.60,0.005619,0.269352,0.343248,370.98,280.67,0.007409,0.289831,0.350838,390.20,290.35,0.007682,0.304843,0.362937,402.99,300.14,0.008344,0.314838,0.375172,386.60,264.98,0.008166,0.302033,0.331221,402.25,285.47,0.007790,0.314259,0.356842,397.71,292.08,0.006429,0.310708,0.365097,392.98,291.34,0.005397,0.307019,0.364180,386.83,264.33,0.004545,0.302212,0.330418,400.56,284.03,0.006365,0.312937,0.355033,396.01,289.29,0.005786,0.309384,0.361613,392.10,288.88,0.004480,0.306332,0.361097,384.11,267.00,0.001028,0.300084,0.333751,398.51,285.12,0.003402,0.311338,0.356400,394.36,289.09,0.005398,0.308092,0.361369,390.97,287.74,0.005606,0.305443,0.359677,379.70,271.57,-0.002229,0.296640,0.339463,393.97,285.56,0.001038,0.307790,0.356954,391.35,290.02,0.004496,0.305743,0.362523,388.56,290.26,0.006374,0.303564,0.362820
event_group_000_left_1_left_2_right_1_right_2,1,left_2,712,1782300894.459684,33.588941,0,Right,0.713226,383.84,273.72,0.000000,0.299872,0.342152,398.37,255.84,0.003774,0.311229,0.319794,418.93,247.18,0.007510,0.327292,0.308976,435.87,244.13,0.010001,0.340522,0.305161,448.73,245.17,0.012726,0.350568,0.306461,427.83,260.12,0.014067,0.334242,0.325150,450.89,260.03,0.017481,0.352254,0.325040,466.00,260.56,0.017687,0.364061,0.325702,477.46,260.78,0.017287,0.373015,0.325981,430.76,273.05,0.012220,0.336535,0.341317,453.79,273.00,0.016867,0.354527,0.341250,468.71,272.03,0.015902,0.366184,0.340036,481.97,271.62,0.014347,0.376541,0.339528,431.69,283.71,0.009985,0.337254,0.354641,451.96,286.09,0.013228,0.353093,0.357611,466.20,284.36,0.012826,0.364217,0.355449,477.46,284.52,0.011804,0.373012,0.355650,429.96,294.96,0.007844,0.335905,0.368704,446.77,297.15,0.011113,0.349043,0.371432,457.85,296.51,0.012897,0.357694,0.370639,466.61,296.27,0.013659,0.364537,0.370339
event_group_000_left_1_left_2_right_1_right_2,1,left_2,713,1782300894.492687,33.622017,0,Right,0.818378,391.07,278.35,0.000000,0.305527,0.347943,404.17,260.08,0.004063,0.315760,0.325103,423.24,250.12,0.008150,0.330654,0.312649,438.12,246.38,0.011081,0.342285,0.307976,449.52,246.10,0.014177,0.351189,0.307623,432.38,261.40,0.013567,0.337797,0.326745,453.41,260.39,0.016876,0.354224,0.325487,466.96,260.46,0.016929,0.364815,0.325581,477.72,260.37,0.016535,0.373215,0.325457,435.99,272.60,0.011796,0.340615,0.340755,456.61,271.27,0.016159,0.356730,0.339086,469.92,269.70,0.014727,0.367124,0.337129,481.41,268.34,0.012914,0.376101,0.335430,437.66,282.32,0.009819,0.341925,0.352900,456.54,282.19,0.013741,0.356668,0.352732,468.92,279.83,0.013583,0.366343,0.349792,478.93,278.40,0.012614,0.374161,0.347995,437.50,292.46,0.007929,0.341796,0.365569,454.27,292.65,0.011829,0.354895,0.365808,464.11,290.75,0.013975,0.362588,0.363443,471.88,289.02,0.015030,0.368655,0.361280
event_group_000_left_1_left_2_right_1_right_2,1,left_2,715,1782300894.559684,33.689334,0,Right,0.775343,326.01,273.54,-0.000000,0.254696,0.341928,345.21,275.88,0.006133,0.269696,0.344851,370.74,282.02,0.008398,0.289638,0.352530,389.41,290.20,0.008994,0.304229,0.362746,400.45,300.97,0.010078,0.312850,0.376211,386.70,272.01,0.009622,0.302109,0.340010,401.06,291.06,0.010343,0.313332,0.363820,393.21,295.21,0.009994,0.307199,0.369011,385.69,292.79,0.009981,0.301319,0.365989,388.55,271.07,0.006782,0.303554,0.338837,400.06,288.29,0.009926,0.312547,0.360367,393.23,291.15,0.009856,0.307211,0.363941,387.64,289.62,0.009036,0.302843,0.362020,387.28,272.43,0.004073,0.302566,0.340542,399.09,288.26,0.007911,0.311789,0.360324,393.59,290.70,0.009391,0.307492,0.363379,388.60,288.72,0.009199,0.303590,0.360905,384.32,275.38,0.001743,0.300249,0.344219,396.39,287.55,0.006171,0.309682,0.359432,393.64,291.43,0.009277,0.307531,0.364284,390.22,291.32,0.010926,0.304860,0.364155
event_group_000_left_1_left_2_right_1_right_2,1,left_2,717,1782300894.625684,33.754756,0,Right,0.901485,323.40,275.27,0.000000,0.252652,0.344094,345.15,274.44,0.010254,0.269647,0.343044,370.63,277.26,0.014393,0.289553,0.346570,389.04,283.99,0.016050,0.303935,0.354992,400.83,294.82,0.017796,0.313152,0.368519,383.31,264.17,0.016352,0.299463,0.330212,397.94,282.96,0.020234,0.310888,0.353702,396.16,291.04,0.020759,0.309500,0.363801,393.95,293.59,0.020643,0.307770,0.366993,384.40,265.74,0.011815,0.300316,0.332179,397.06,283.03,0.018288,0.310201,0.353785,396.36,289.39,0.018613,0.309658,0.361743,396.09,292.53,0.017342,0.309445,0.365657,382.44,269.72,0.007681,0.298779,0.337147,396.50,285.39,0.014327,0.309768,0.356739,396.76,290.35,0.016342,0.309970,0.362941,397.40,292.54,0.015756,0.310468,0.365675,378.88,276.14,0.004104,0.295996,0.345169,392.88,287.64,0.010641,0.306935,0.359551,394.70,292.89,0.014381,0.308362,0.366108,395.61,295.65,0.015957,0.309071,0.369566
event_group_000_left_1_left_2_right_1_right_2,1,left_2,718,1782300894.659687,33.789161,0,Right,0.680315,325.33,272.28,-0.000000,0.254163,0.340354,343.00,279.08,0.007173,0.267971,0.348850,368.72,284.34,0.010759,0.288063,0.355427,387.55,290.22,0.012565,0.302770,0.362771,400.16,298.55,0.014660,0.312621,0.373191,384.91,268.43,0.012851,0.300714,0.335540,401.23,286.94,0.014565,0.313457,0.358671,392.76,290.89,0.014146,0.306842,0.363607,384.31,287.68,0.013803,0.300245,0.359594,386.42,265.21,0.009720,0.301889,0.331514,399.06,283.73,0.013900,0.311768,0.354661,390.03,287.33,0.013738,0.304712,0.359159,382.90,285.02,0.012729,0.299138,0.356275,384.66,265.49,0.006714,0.300517,0.331860,396.92,282.86,0.011499,0.310096,0.353570,388.15,285.63,0.013278,0.303240,0.357042,381.18,282.63,0.012932,0.297797,0.353286,381.05,267.37,0.004100,0.297692,0.334218,391.96,280.56,0.009297,0.306221,0.350705,384.62,283.93,0.012683,0.300486,0.354913,378.40,282.77,0.014224,0.295625,0.353458
event_group_000_left_1_left_2_right_1_right_2,1,left_2,719,1782300894.692685,33.821869,0,Right,0.618424,326.63,271.19,-0.000000,0.255182,0.338982,343.66,277.80,0.005785,0.268482,0.347252,368.60,283.24,0.008415,0.287967,0.354045,387.40,288.26,0.009510,0.302653,0.360322,400.39,296.75,0.010905,0.312807,0.370940,381.56,270.20,0.009890,0.298095,0.337751,399.92,284.54,0.011083,0.312435,0.355670,396.64,290.43,0.010762,0.309874,0.363036,391.14,290.59,0.010623,0.305575,0.363243,383.10,266.72,0.007317,0.299293,0.333401,397.76,281.05,0.011068,0.310750,0.351318,393.32,285.97,0.011045,0.307285,0.357462,389.41,285.97,0.010079,0.304227,0.357457,381.75,266.26,0.004825,0.298244,0.332826,396.15,279.71,0.008721,0.309490,0.349636,391.61,283.17,0.009981,0.305943,0.353965,387.23,282.33,0.009571,0.302526,0.352907,379.23,267.65,0.002686,0.296272,0.334558,392.31,277.30,0.007043,0.306493,0.346629,389.42,280.85,0.009847,0.304231,0.351058,385.36,280.77,0.011125,0.301066,0.350962
event_group_000_left_1_left_2_right_1_right_2,1,left_2,720,1782300894.725685,33.855105,0,Right,0.710337,329.70,273.20,-0.000000,0.257580,0.341497,346.64,278.17,0.008077,0.270815,0.347712,371.24,283.29,0.011939,0.290031,0.354116,390.03,290.27,0.013721,0.304707,0.362832,402.20,299.62,0.015788,0.314220,0.374530,388.93,268.94,0.014665,0.303849,0.336172,403.02,286.80,0.016823,0.314858,0.358502,393.46,290.49,0.016402,0.307389,0.363113,384.56,287.72,0.016115,0.300436,0.359646,391.05,266.73,0.011152,0.305507,0.333418,401.34,283.92,0.015605,0.313548,0.354903,391.84,287.41,0.015186,0.306126,0.359262,383.87,285.90,0.014049,0.299895,0.357380,389.77,267.21,0.007799,0.304510,0.334016,399.51,283.76,0.012881,0.312119,0.354701,390.84,286.20,0.014574,0.305344,0.357748,383.07,283.57,0.014214,0.299273,0.354457,386.49,268.98,0.004893,0.301946,0.336228,395.07,281.85,0.010616,0.308646,0.352311,387.66,284.94,0.014286,0.302858,0.356173,381.15,283.79,0.016067,0.297773,0.354741
event_group_000_left_1_left_2_right_1_right_2,1,left_2,721,1782300894.759684,33.889286,0,Right,0.725834,331.93,273.73,-0.000000,0.259319,0.342164,349.73,279.84,0.009268,0.273225,0.349806,373.21,285.02,0.014154,0.291571,0.356272,390.81,290.14,0.016774,0.305322,0.362675,402.12,298.05,0.019402,0.314155,0.372562,387.94,273.65,0.016450,0.303081,0.342063,403.14,287.30,0.020825,0.314953,0.359120,397.76,291.89,0.021831,0.310751,0.364858,390.96,291.84,0.022255,0.305436,0.364797,389.65,270.20,0.012989,0.304411,0.337749,401.11,282.89,0.019715,0.313367,0.353607,394.52,286.96,0.019985,0.308221,0.358705,387.97,286.94,0.018839,0.303105,0.358669,387.97,269.09,0.009831,0.303103,0.336357,399.06,281.84,0.016476,0.311765,0.352304,392.67,284.74,0.017664,0.306773,0.355924,385.75,283.25,0.016531,0.301371,0.354063,384.76,269.45,0.007286,0.300593,0.336808,394.41,279.29,0.013789,0.308131,0.349110,389.31,282.74,0.016851,0.304149,0.353431,383.46,282.28,0.017887,0.299576,0.352848
event_group_000_left_1_left_2_right_1_right_2,1,left_2,722,1782300894.791687,33.921273,0,Right,0.640778,333.86,273.39,-0.000000,0.260827,0.341734,350.25,280.97,0.006267,0.273632,0.351214,373.58,286.41,0.008809,0.291861,0.358018,391.47,291.92,0.009744,0.305835,0.364897,403.06,299.78,0.010758,0.314892,0.374729,388.48,274.26,0.008942,0.303503,0.342823,403.83,288.74,0.010276,0.315488,0.360931,398.34,293.45,0.010001,0.311204,0.366809,392.14,293.08,0.009747,0.306360,0.366354,389.60,270.26,0.006173,0.304375,0.337831,401.69,283.93,0.009906,0.313822,0.354912,394.95,288.10,0.010064,0.308558,0.360123,388.52,287.63,0.009154,0.303531,0.359536,387.84,268.83,0.003697,0.303001,0.336036,399.68,281.97,0.007895,0.312252,0.352461,393.14,285.18,0.009684,0.307139,0.356479,386.33,283.48,0.009414,0.301820,0.354344,384.66,268.51,0.001651,0.300514,0.335641,395.36,278.92,0.006121,0.308876,0.348645,390.25,282.74,0.009282,0.304884,0.353420,384.10,282.31,0.010767,0.300078,0.352884
event_group_000_left_1_left_2_right_1_right_2,1,left_2,723,1782300894.825326,33.954190,0,Right,0.728871,336.01,275.11,-0.000000,0.262508,0.343888,351.84,283.84,0.009894,0.274878,0.354799,373.93,288.93,0.015085,0.292131,0.361158,390.72,292.33,0.018076,0.305252,0.365407,401.26,298.57,0.020952,0.313487,0.373214,390.18,276.09,0.015489,0.304824,0.345108,403.92,288.70,0.020010,0.315562,0.360881,396.42,292.34,0.021003,0.309702,0.365422,389.16,291.17,0.021300,0.304031,0.363962,392.06,271.51,0.012100,0.306300,0.339387,401.35,283.90,0.019167,0.313551,0.354880,393.34,287.36,0.019589,0.307294,0.359198,386.39,286.94,0.018401,0.301870,0.358679,390.29,269.34,0.009261,0.304915,0.336674,399.50,281.72,0.016277,0.312110,0.352146,392.31,284.62,0.017658,0.306492,0.355778,384.90,283.24,0.016539,0.300705,0.354053,386.86,268.53,0.007158,0.302233,0.335658,394.81,278.70,0.013915,0.308445,0.348377,388.79,282.19,0.017238,0.303743,0.352736,382.26,281.87,0.018457,0.298638,0.352341
event_group_000_left_1_left_2_right_1_right_2,1,left_2,724,1782300894.858231,33.987398,0,Right,0.843299,339.08,274.82,-0.000000,0.264909,0.343524,355.04,278.07,0.014515,0.277377,0.347582,375.80,281.48,0.022623,0.293591,0.351853,390.39,285.49,0.027971,0.304989,0.356857,398.67,292.49,0.033012,0.311462,0.365611,392.63,271.49,0.022204,0.306741,0.339368,402.27,284.08,0.030274,0.314273,0.355100,393.75,287.88,0.032686,0.307620,0.359853,386.58,287.14,0.033520,0.302014,0.358929,394.57,269.93,0.017602,0.308258,0.337414,400.48,281.82,0.028523,0.312872,0.352272,391.67,285.35,0.029524,0.305991,0.356691,384.70,285.35,0.028099,0.300547,0.356688,392.97,270.21,0.013934,0.307005,0.337761,398.92,282.37,0.024443,0.311655,0.352963,391.26,284.66,0.025469,0.305672,0.355830,384.00,283.83,0.023299,0.300001,0.354787,390.04,272.07,0.011343,0.304721,0.340093,395.15,281.35,0.020855,0.308708,0.351686,388.50,283.85,0.024373,0.303512,0.354809,382.45,283.42,0.025147,0.298792,0.354275
event_group_000_left_1_left_2_right_1_right_2,1,left_2,725,1782300894.892188,34.020899,0,Right,0.858044,340.75,273.71,-0.000000,0.266211,0.342139,356.39,279.13,0.010931,0.278429,0.348911,377.08,283.36,0.016865,0.294592,0.354200,390.96,287.46,0.020633,0.305435,0.359321,398.98,294.26,0.024237,0.311700,0.367826,393.15,270.27,0.016733,0.307148,0.337844,401.58,284.14,0.021655,0.313734,0.355173,392.08,287.81,0.022476,0.306315,0.359766,384.26,286.75,0.022552,0.300200,0.358443,394.59,267.39,0.013044,0.308274,0.334233,399.39,281.22,0.020642,0.312022,0.351522,389.87,284.79,0.020922,0.304589,0.355986,382.67,284.66,0.019601,0.298957,0.355823,392.54,267.01,0.010043,0.306673,0.333756,397.44,280.72,0.017712,0.310500,0.350894,389.11,283.59,0.018832,0.303993,0.354483,381.92,282.66,0.017433,0.298378,0.353328,389.03,268.12,0.007842,0.303933,0.335152,392.97,278.71,0.015289,0.307012,0.348388,385.64,281.55,0.018706,0.301284,0.351934,379.66,281.04,0.019896,0.296613,0.351295
event_group_000_left_1_left_2_right_1_right_2,1,left_2,726,1782300894.924261,34.053489,0,Right,0.967276,342.75,273.79,-0.000000,0.267775,0.342234,356.66,267.95,0.019467,0.278641,0.334941,374.46,269.93,0.030823,0.292549,0.337417,386.62,276.21,0.038712,0.302047,0.345266,393.70,286.47,0.046191,0.307582,0.358090,389.27,259.90,0.032092,0.304115,0.324879,395.59,274.49,0.043492,0.309056,0.343115,387.23,279.59,0.046731,0.302520,0.349488,380.65,278.86,0.047692,0.297386,0.348581,392.78,265.28,0.025956,0.306861,0.331597,397.92,279.04,0.039777,0.310879,0.348798,388.53,284.12,0.040480,0.303539,0.355145,381.36,283.54,0.038476,0.297936,0.354427,393.64,272.01,0.020931,0.307533,0.340014,398.67,285.73,0.033957,0.311465,0.357165,389.94,288.23,0.034442,0.304638,0.360289,382.13,288.06,0.031400,0.298539,0.360070,393.53,281.33,0.017289,0.307449,0.351669,396.45,290.81,0.029060,0.309723,0.363516,388.33,292.94,0.032699,0.303383,0.366179,382.49,292.41,0.033000,0.298823,0.365518
event_group_000_left_1_left_2_right_1_right_2,1,left_2,727,1782300894.959264,34.088258,0,Left,0.931087,343.27,270.59,-0.000000,0.268177,0.338238,356.21,288.19,0.016363,0.278289,0.360242,373.32,295.07,0.027471,0.291656,0.368840,385.13,295.08,0.035774,0.300880,0.368847,392.66,295.69,0.043837,0.306765,0.369609,392.33,280.36,0.030094,0.306508,0.350452,397.78,291.00,0.040569,0.310762,0.363752,390.21,293.59,0.043740,0.304851,0.366988,383.20,292.45,0.045036,0.299377,0.365566,393.19,271.29,0.025922,0.307176,0.339114,397.00,281.87,0.038955,0.310157,0.352340,387.63,285.83,0.040096,0.302840,0.357289,380.53,286.16,0.038849,0.297287,0.357696,391.66,263.40,0.022471,0.305984,0.329255,395.42,275.97,0.033852,0.308921,0.344959,387.03,279.13,0.034363,0.302367,0.348914,379.11,279.84,0.032107,0.296184,0.349803,389.54,258.05,0.020196,0.304325,0.322562,391.47,266.88,0.029321,0.305835,0.333605,384.38,270.99,0.031741,0.300295,0.338734,379.28,271.83,0.031982,0.296314,0.339784
event_group_000_left_1_left_2_right_1_right_2,1,left_2,728,1782300894.993264,34.122342,0,Right,0.803599,344.24,280.52,-0.000000,0.268940,0.350645,355.72,280.09,0.009987,0.277907,0.350116,373.28,280.66,0.015344,0.291627,0.350826,385.64,281.68,0.018588,0.301281,0.352103,392.79,286.02,0.021696,0.306865,0.357525,389.87,270.71,0.016064,0.304589,0.338389,396.04,278.01,0.020660,0.309408,0.347516,386.44,280.99,0.021321,0.301905,0.351241,378.16,281.81,0.021339,0.295441,0.352257,393.64,270.46,0.012510,0.307528,0.338081,396.38,277.86,0.019444,0.309674,0.347319,387.16,280.79,0.019587,0.302471,0.350983,379.72,282.23,0.018426,0.296654,0.352787,393.57,271.59,0.009536,0.307478,0.339485,395.87,279.01,0.016353,0.309271,0.348757,387.79,281.76,0.017050,0.302960,0.352205,380.56,282.74,0.015621,0.297312,0.353425,391.25,274.52,0.007262,0.305664,0.343145,393.74,279.79,0.013455,0.307607,0.349732,386.64,282.33,0.016341,0.302066,0.352915,380.82,283.14,0.017454,0.297518,0.353923
event_group_000_left_1_left_2_right_1_right_2,1,left_2,729,1782300895.025262,34.154166,0,Left,0.951800,344.18,273.37,-0.000000,0.268892,0.341713,355.83,291.25,0.010226,0.277991,0.364069,373.12,297.47,0.017536,0.291497,0.371838,386.22,297.02,0.022890,0.301737,0.371273,394.26,297.26,0.028210,0.308014,0.371575,390.24,284.81,0.020954,0.304875,0.356010,398.05,292.82,0.027678,0.310979,0.366028,390.78,294.24,0.029304,0.305299,0.367796,383.65,293.22,0.029947,0.299725,0.366521,391.81,274.47,0.018632,0.306104,0.343092,397.09,282.85,0.027479,0.310228,0.353557,388.30,285.93,0.027616,0.303361,0.357415,381.39,286.32,0.026367,0.297957,0.357897,390.59,265.31,0.016715,0.305148,0.331639,395.59,275.49,0.024638,0.309058,0.344361,387.63,278.26,0.025003,0.302835,0.347828,379.94,278.40,0.023427,0.296825,0.347998,388.25,257.91,0.015562,0.303318,0.322392,392.07,265.43,0.022575,0.306304,0.331783,385.43,269.08,0.025043,0.301113,0.336351,380.12,269.81,0.025828,0.296966,0.337267
