group,camera_id,label,frame_index,unix_time,perf_time,hand_index,handedness,hand_score,wrist_x_px,wrist_y_px,wrist_z_rel,wrist_x_norm,wrist_y_norm,thumb_cmc_x_px,thumb_cmc_y_px,thumb_cmc_z_rel,thumb_cmc_x_norm,thumb_cmc_y_norm,thumb_mcp_x_px,thumb_mcp_y_px,thumb_mcp_z_rel,thumb_mcp_x_norm,thumb_mcp_y_norm,thumb_ip_x_px,thumb_ip_y_px,thumb_ip_z_rel,thumb_ip_x_norm,thumb_ip_y_norm,thumb_tip_x_px,thumb_tip_y_px,thumb_tip_z_rel,thumb_tip_x_norm,thumb_tip_y_norm,index_mcp_x_px,index_mcp_y_px,index_mcp_z_rel,index_mcp_x_norm,index_mcp_y_norm,index_pip_x_px,index_pip_y_px,index_pip_z_rel,index_pip_x_norm,index_pip_y_norm,index_dip_x_px,index_dip_y_px,index_dip_z_rel,index_dip_x_norm,index_dip_y_norm,index_tip_x_px,index_tip_y_px,index_tip_z_rel,index_tip_x_norm,index_tip_y_norm,middle_mcp_x_px,middle_mcp_y_px,middle_mcp_z_rel,middle_mcp_x_norm,middle_mcp_y_norm,middle_pip_x_px,middle_pip_y_px,middle_pip_z_rel,middle_pip_x_norm,middle_pip_y_norm,middle_dip_x_px,middle_dip_y_px,middle_dip_z_rel,middle_dip_x_norm,middle_dip_y_norm,middle_tip_x_px,middle_tip_y_px,middle_tip_z_rel,middle_tip_x_norm,middle_tip_y_norm,ring_mcp_x_px,ring_mcp_y_px,ring_mcp_z_rel,ring_mcp_x_norm,ring_mcp_y_norm,ring_pip_x_px,ring_pip_y_px,ring_pip_z_rel,ring_pip_x_norm,ring_pip_y_norm,ring_dip_x_px,ring_dip_y_px,ring_dip_z_rel,ring_dip_x_norm,ring_dip_y_norm,ring_tip_x_px,ring_tip_y_px,ring_tip_z_rel,ring_tip_x_norm,ring_tip_y_norm,pinky_mcp_x_px,pinky_mcp_y_px,pinky_mcp_z_rel,pinky_mcp_x_norm,pinky_mcp_y_norm,pinky_pip_x_px,pinky_pip_y_px,pinky_pip_z_rel,pinky_pip_x_norm,pinky_pip_y_norm,pinky_dip_x_px,pinky_dip_y_px,pinky_dip_z_rel,pinky_dip_x_norm,pinky_dip_y_norm,pinky_tip_x_px,pinky_tip_y_px,pinky_tip_z_rel,pinky_tip_x_norm,pinky_tip_y_norm
event_group_000_left_1_left_2_right_1_right_2,2,right_2,593,1782300890.688486,29.817646,0,Left,0.999139,1114.48,192.12,0.000001,0.870688,0.240147,1085.41,258.73,-0.057143,0.847977,0.323416,1114.80,334.62,-0.086355,0.870939,0.418274,1179.13,381.03,-0.101412,0.921192,0.476285,1238.19,411.78,-0.113676,0.967338,0.514729,1189.68,253.36,-0.100049,0.929435,0.316705,1244.35,351.76,-0.128238,0.972152,0.439695,1262.94,411.35,-0.137479,0.986670,0.514186,1273.43,452.85,-0.141417,0.994867,0.566060,1234.66,230.74,-0.076580,0.964577,0.288424,1274.40,336.18,-0.101511,0.995624,0.420231,1257.88,381.36,-0.101623,0.982719,0.476706,1237.87,400.49,-0.100618,0.967088,0.500616,1261.63,226.19,-0.054018,0.985646,0.282731,1281.34,323.53,-0.077546,1.001048,0.404410,1250.13,346.38,-0.073378,0.976662,0.432972,1223.02,348.64,-0.068046,0.955486,0.435805,1277.10,228.42,-0.034724,0.997731,0.285531,1292.21,308.95,-0.053634,1.009539,0.386186,1265.05,327.58,-0.054360,0.988323,0.409469,1239.02,328.87,-0.052108,0.967988,0.411083
event_group_000_left_1_left_2_right_1_right_2,2,right_2,594,1782300890.721480,29.850479,0,Left,0.998926,1119.08,200.37,0.000001,0.874284,0.250463,1089.89,265.87,-0.057384,0.851478,0.332336,1116.78,336.28,-0.084702,0.872485,0.420344,1176.15,383.60,-0.098476,0.918869,0.479501,1232.04,413.85,-0.108884,0.962531,0.517315,1197.74,250.04,-0.089869,0.935734,0.312546,1249.50,337.81,-0.117948,0.976170,0.422267,1275.63,396.58,-0.128657,0.996586,0.495725,1288.27,438.97,-0.132969,1.006462,0.548709,1241.69,226.86,-0.065843,0.970070,0.283578,1287.54,317.76,-0.090318,1.005888,0.397204,1286.34,361.49,-0.093196,1.004955,0.451864,1279.21,383.14,-0.093360,0.999381,0.478927,1267.12,220.46,-0.043379,0.989934,0.275573,1295.19,303.24,-0.065357,1.011866,0.379048,1275.62,329.32,-0.063755,0.996579,0.411644,1254.77,333.95,-0.059883,0.980288,0.417443,1280.11,220.91,-0.024658,1.000087,0.276134,1297.50,289.99,-0.044034,1.013673,0.362491,1276.83,311.44,-0.046670,0.997522,0.389297,1253.49,312.84,-0.045077,0.979287,0.391050
event_group_000_left_1_left_2_right_1_right_2,2,right_2,595,1782300890.754486,29.883496,0,Left,0.999134,1116.07,201.91,0.000001,0.871930,0.252384,1092.00,267.58,-0.053435,0.853121,0.334477,1122.62,336.44,-0.079936,0.877044,0.420552,1187.05,378.43,-0.093560,0.927382,0.473041,1245.40,406.38,-0.103521,0.972966,0.507975,1196.90,251.40,-0.084371,0.935077,0.314245,1261.89,338.94,-0.108230,0.985855,0.423678,1282.09,387.40,-0.115260,1.001631,0.484248,1289.75,417.98,-0.117785,1.007617,0.522476,1237.13,222.75,-0.062060,0.966509,0.278438,1289.82,312.64,-0.084629,1.007674,0.390803,1280.06,344.52,-0.086356,1.000046,0.430649,1268.42,351.77,-0.086139,0.990949,0.439707,1262.05,213.02,-0.041037,0.985978,0.266273,1302.45,293.85,-0.060735,1.017538,0.367312,1283.82,316.19,-0.058539,1.002983,0.395233,1266.19,316.72,-0.055459,0.989207,0.395902,1278.24,210.93,-0.023288,0.998626,0.263664,1305.86,276.52,-0.040187,1.020201,0.345655,1287.02,296.92,-0.042371,1.005488,0.371151,1266.86,297.88,-0.041658,0.989733,0.372345
event_group_000_left_1_left_2_right_1_right_2,2,right_2,596,1782300890.788482,29.917859,0,Left,0.999362,1109.46,196.79,0.000001,0.866768,0.245986,1088.89,265.13,-0.048675,0.850696,0.331409,1121.03,334.18,-0.074122,0.875807,0.417726,1186.81,372.81,-0.087427,0.927196,0.466011,1245.50,398.38,-0.098191,0.973048,0.497973,1188.41,253.00,-0.082968,0.928449,0.316256,1254.61,334.57,-0.106577,0.980165,0.418212,1281.59,382.92,-0.113900,1.001244,0.478652,1294.11,416.49,-0.116377,1.011027,0.520617,1228.91,219.08,-0.062442,0.960088,0.273853,1291.22,296.00,-0.082057,1.008762,0.370004,1303.47,335.35,-0.083721,1.018336,0.419191,1305.84,358.19,-0.084395,1.020184,0.447741,1254.98,204.49,-0.042731,0.980452,0.255607,1306.50,267.71,-0.060013,1.020701,0.334640,1311.09,302.50,-0.061187,1.024287,0.378126,1305.88,321.76,-0.061415,1.020222,0.402196,1270.11,199.94,-0.025745,0.992272,0.249922,1307.90,247.96,-0.041690,1.021798,0.309950,1308.95,278.81,-0.045952,1.022620,0.348509,1300.88,296.49,-0.047181,1.016310,0.370617
event_group_000_left_1_left_2_right_1_right_2,2,right_2,597,1782300890.820480,29.950352,0,Left,0.999584,1108.16,195.27,0.000001,0.865747,0.244089,1082.27,263.80,-0.054237,0.845526,0.329755,1116.90,335.77,-0.082607,0.872580,0.419716,1187.37,373.87,-0.096694,0.927635,0.467342,1249.12,398.91,-0.107745,0.975872,0.498634,1178.38,254.87,-0.099643,0.920608,0.318584,1244.82,343.53,-0.125854,0.972512,0.429411,1278.85,394.72,-0.133399,0.999102,0.493398,1300.89,428.44,-0.136716,1.016320,0.535550,1225.53,221.68,-0.077317,0.957443,0.277102,1283.74,315.04,-0.102348,1.002926,0.393801,1275.56,342.76,-0.102334,0.996528,0.428453,1262.26,343.64,-0.101045,0.986137,0.429553,1256.40,208.76,-0.055040,0.981564,0.260954,1299.51,295.12,-0.075056,1.015243,0.368902,1278.98,313.63,-0.068810,0.999204,0.392035,1257.62,308.70,-0.063389,0.982519,0.385879,1275.10,204.75,-0.035996,0.996168,0.255941,1306.74,275.32,-0.052286,1.020891,0.344153,1286.59,291.71,-0.051871,1.005147,0.364638,1264.69,287.83,-0.049752,0.988041,0.359789
event_group_000_left_1_left_2_right_1_right_2,2,right_2,598,1782300890.854484,29.983788,0,Left,0.999302,1114.41,194.06,0.000001,0.870635,0.242579,1085.76,264.27,-0.057188,0.848254,0.330336,1118.37,337.20,-0.085991,0.873726,0.421500,1188.26,379.19,-0.100436,0.928329,0.473983,1249.13,406.84,-0.111696,0.975880,0.508547,1188.75,246.58,-0.098270,0.928715,0.308222,1248.56,342.29,-0.125306,0.975435,0.427857,1275.13,400.35,-0.134561,0.996195,0.500435,1290.58,439.61,-0.138656,1.008264,0.549508,1235.27,215.60,-0.074080,0.965054,0.269494,1288.11,311.43,-0.098407,1.006338,0.389283,1280.67,343.90,-0.100213,1.000522,0.429875,1269.23,350.01,-0.100337,0.991582,0.437511,1263.29,205.86,-0.050427,0.986946,0.257331,1302.28,291.25,-0.071676,1.017405,0.364058,1282.59,314.89,-0.069113,1.002021,0.393607,1261.52,313.84,-0.065695,0.985561,0.392302,1278.95,204.16,-0.030023,0.999183,0.255196,1307.77,273.51,-0.048750,1.021699,0.341890,1287.83,294.50,-0.050792,1.006114,0.368120,1264.31,293.72,-0.049755,0.987742,0.367151
event_group_000_left_1_left_2_right_1_right_2,2,right_2,599,1782300890.889480,30.018259,0,Left,0.998538,1110.43,188.91,0.000001,0.867527,0.236137,1088.26,255.09,-0.053262,0.850204,0.318862,1121.01,327.19,-0.081168,0.875787,0.408983,1187.61,370.69,-0.096161,0.927822,0.463358,1247.75,401.43,-0.108284,0.974802,0.501791,1210.56,246.32,-0.085907,0.945753,0.307905,1267.98,339.60,-0.110830,0.990608,0.424499,1286.30,392.47,-0.119749,1.004918,0.490582,1293.99,426.91,-0.123741,1.010926,0.533635,1251.46,217.28,-0.064082,0.977700,0.271597,1297.59,311.18,-0.084329,1.013740,0.388970,1295.46,349.69,-0.085791,1.012075,0.437109,1291.25,366.89,-0.086775,1.008786,0.458613,1274.28,205.65,-0.043640,0.995532,0.257067,1310.20,287.46,-0.063246,1.023593,0.359326,1300.26,318.12,-0.062858,1.015825,0.397649,1288.60,330.10,-0.061767,1.006716,0.412620,1285.59,200.37,-0.026235,1.004364,0.250465,1313.13,266.24,-0.044178,1.025882,0.332803,1302.98,295.57,-0.047179,1.017953,0.369466,1289.23,306.81,-0.047097,1.007207,0.383514
event_group_000_left_1_left_2_right_1_right_2,2,right_2,600,1782300890.921480,30.050342,0,Left,0.995641,1114.50,192.67,0.000001,0.870700,0.240832,1094.01,256.87,-0.055990,0.854694,0.321082,1128.34,325.76,-0.085006,0.881515,0.407205,1191.87,368.45,-0.101206,0.931149,0.460564,1250.20,399.84,-0.115046,0.976720,0.499803,1216.89,251.16,-0.084727,0.950699,0.313956,1273.41,337.79,-0.111474,0.994851,0.422235,1300.97,389.34,-0.123003,1.016380,0.486672,1314.79,422.21,-0.128205,1.027183,0.527762,1255.21,220.23,-0.061694,0.980632,0.275285,1309.88,297.65,-0.082923,1.023342,0.372064,1327.33,336.50,-0.087202,1.036978,0.420629,1338.63,357.91,-0.089603,1.045803,0.447393,1276.28,206.71,-0.040706,0.997090,0.258388,1325.98,266.74,-0.060726,1.035923,0.333428,1343.46,300.64,-0.064375,1.049576,0.375804,1352.90,319.76,-0.065943,1.056951,0.399705,1284.41,199.69,-0.022949,1.003447,0.249609,1326.35,243.63,-0.041576,1.036207,0.304533,1340.52,275.53,-0.047190,1.047281,0.344408,1345.87,295.30,-0.049039,1.051464,0.369119
event_group_000_left_1_left_2_right_1_right_2,2,right_2,601,1782300890.952992,30.082831,0,Left,0.995902,1115.88,184.79,0.000001,0.871778,0.230992,1093.45,253.39,-0.059884,0.854262,0.316740,1127.10,326.21,-0.092008,0.880548,0.407761,1190.63,372.59,-0.110616,0.930180,0.465738,1250.07,408.59,-0.126843,0.976621,0.510741,1214.15,248.52,-0.093477,0.948556,0.310653,1273.84,339.04,-0.124899,0.995190,0.423801,1303.60,397.27,-0.139509,1.018439,0.496593,1318.76,437.83,-0.146475,1.030280,0.547289,1253.14,217.28,-0.069443,0.979013,0.271606,1311.70,298.25,-0.095142,1.024768,0.372811,1331.34,343.99,-0.101692,1.040110,0.429984,1341.06,373.17,-0.105481,1.047702,0.466469,1275.23,203.74,-0.047467,0.996274,0.254674,1325.45,268.62,-0.071034,1.035505,0.335777,1341.19,306.90,-0.076133,1.047808,0.383631,1345.49,330.84,-0.078307,1.051162,0.413544,1283.46,197.72,-0.028936,1.002705,0.247147,1323.89,247.33,-0.050855,1.034291,0.309158,1335.85,283.85,-0.058121,1.043635,0.354815,1336.85,307.81,-0.060697,1.044418,0.384758
event_group_000_left_1_left_2_right_1_right_2,2,right_2,602,1782300890.988993,30.118328,0,Left,0.991729,1112.06,193.00,0.000001,0.868799,0.241256,1091.47,257.18,-0.056536,0.852714,0.321472,1126.92,325.62,-0.086355,0.880405,0.407024,1190.64,372.18,-0.103306,0.930185,0.465222,1250.39,403.01,-0.117958,0.976867,0.503757,1203.37,251.28,-0.089522,0.940131,0.314102,1263.77,330.60,-0.117775,0.987319,0.413252,1297.23,383.28,-0.129212,1.013463,0.479106,1313.80,417.86,-0.134027,1.026405,0.522328,1242.93,218.04,-0.066756,0.971036,0.272547,1303.69,287.66,-0.089030,1.018509,0.359575,1326.27,327.56,-0.092865,1.036152,0.409445,1338.89,350.09,-0.095008,1.046005,0.437611,1265.56,202.08,-0.045968,0.988721,0.252606,1320.13,254.56,-0.066909,1.031349,0.318203,1340.59,288.64,-0.071284,1.047333,0.360806,1348.99,307.38,-0.073335,1.053896,0.384227,1274.60,193.80,-0.028385,0.995780,0.242253,1321.93,229.18,-0.048641,1.032759,0.286473,1340.17,259.77,-0.055889,1.047009,0.324707,1346.03,279.66,-0.058934,1.051587,0.349571
event_group_000_left_1_left_2_right_1_right_2,2,right_2,603,1782300891.020994,30.150123,0,Left,0.997193,1109.60,197.81,0.000001,0.866873,0.247259,1088.60,264.46,-0.055580,0.850466,0.330581,1122.41,331.77,-0.085639,0.876885,0.414718,1190.49,371.12,-0.102456,0.930072,0.463904,1253.05,397.71,-0.117040,0.978943,0.497137,1200.94,251.72,-0.093739,0.938237,0.314645,1264.24,331.59,-0.120940,0.987684,0.414487,1295.77,380.89,-0.130553,1.012318,0.476118,1311.85,413.56,-0.134560,1.024885,0.516950,1241.00,216.48,-0.071375,0.969529,0.270602,1303.17,290.89,-0.093047,1.018101,0.363611,1321.96,330.14,-0.095580,1.032779,0.412673,1331.33,352.47,-0.097398,1.040102,0.440592,1263.78,200.42,-0.050256,0.987332,0.250525,1321.14,258.25,-0.070283,1.032144,0.322818,1337.20,292.66,-0.073011,1.044686,0.365820,1341.71,311.65,-0.074524,1.048215,0.389557,1274.37,192.72,-0.032170,0.995600,0.240895,1321.18,235.51,-0.051656,1.032172,0.294391,1334.79,267.83,-0.057681,1.042807,0.334784,1337.18,287.02,-0.060067,1.044675,0.358769
event_group_000_left_1_left_2_right_1_right_2,2,right_2,604,1782300891.054996,30.183882,0,Left,0.999176,1094.41,198.26,0.000001,0.855007,0.247819,1074.18,269.35,-0.049626,0.839204,0.336682,1110.78,338.08,-0.076276,0.867798,0.422595,1182.05,376.40,-0.089930,0.923474,0.470500,1245.35,402.29,-0.100916,0.972930,0.502857,1181.02,253.89,-0.093457,0.922671,0.317361,1254.58,335.13,-0.116669,0.980143,0.418908,1281.87,387.89,-0.120948,1.001459,0.484862,1290.72,423.82,-0.121101,1.008378,0.529777,1221.85,217.85,-0.072607,0.954569,0.272309,1295.70,297.83,-0.094501,1.012264,0.372290,1308.65,347.91,-0.094592,1.022384,0.434888,1304.78,378.08,-0.093374,1.019358,0.472600,1247.26,201.95,-0.051685,0.974422,0.252437,1311.92,265.38,-0.070426,1.024941,0.331720,1317.07,308.21,-0.070770,1.028959,0.385261,1308.52,332.98,-0.069889,1.022280,0.416223,1260.22,196.17,-0.033171,0.984546,0.245211,1309.03,247.59,-0.049582,1.022677,0.309488,1313.43,284.48,-0.053062,1.026120,0.355596,1304.78,306.36,-0.053412,1.019356,0.382951
event_group_000_left_1_left_2_right_1_right_2,2,right_2,605,1782300891.088994,30.218326,0,Left,0.998641,1085.93,200.73,0.000001,0.848384,0.250908,1068.32,271.43,-0.046356,0.834627,0.339282,1101.12,338.10,-0.072655,0.860250,0.422626,1166.53,378.97,-0.086929,0.911351,0.473718,1225.43,410.29,-0.098837,0.957368,0.512866,1172.62,251.98,-0.088405,0.916107,0.314976,1251.61,322.41,-0.112532,0.977822,0.403013,1286.70,370.23,-0.119057,1.005238,0.462792,1304.26,403.79,-0.121134,1.018952,0.504735,1211.74,214.35,-0.069749,0.946671,0.267941,1291.61,287.43,-0.090361,1.009067,0.359292,1313.06,335.76,-0.090605,1.025828,0.419694,1318.72,366.72,-0.090424,1.030254,0.458400,1235.55,195.64,-0.051265,0.965274,0.244550,1305.82,255.11,-0.067768,1.020172,0.318889,1317.64,298.42,-0.066883,1.029408,0.373027,1314.52,325.17,-0.066143,1.026970,0.406462,1248.32,187.01,-0.035356,0.975247,0.233767,1302.80,233.30,-0.050021,1.017814,0.291624,1313.19,270.12,-0.052803,1.025932,0.337654,1308.94,293.28,-0.053321,1.022610,0.366603
event_group_000_left_1_left_2_right_1_right_2,2,right_2,606,1782300891.121993,30.250947,0,Left,0.998029,1069.86,201.38,0.000001,0.835825,0.251725,1054.94,270.87,-0.045482,0.824171,0.338586,1084.22,339.48,-0.071705,0.847044,0.424352,1143.58,381.73,-0.087079,0.893420,0.477163,1196.99,414.24,-0.100222,0.935146,0.517795,1162.58,259.84,-0.080427,0.908266,0.324798,1236.63,333.15,-0.106387,0.966119,0.416440,1270.23,382.96,-0.116777,0.992364,0.478702,1289.24,419.63,-0.121603,1.007220,0.524534,1202.85,222.90,-0.063373,0.939725,0.278630,1275.21,296.88,-0.085501,0.996260,0.371097,1299.36,345.98,-0.088432,1.015123,0.432478,1309.59,380.32,-0.089769,1.023116,0.475400,1226.81,203.45,-0.047277,0.958446,0.254307,1289.73,267.55,-0.065385,1.007603,0.334434,1305.62,312.12,-0.066049,1.020014,0.390153,1308.60,343.01,-0.065795,1.022344,0.428765,1238.43,194.42,-0.033957,0.967524,0.243022,1287.52,244.65,-0.049268,1.005878,0.305816,1301.68,283.97,-0.052128,1.016937,0.354962,1301.95,311.70,-0.052271,1.017152,0.389621
event_group_000_left_1_left_2_right_1_right_2,2,right_2,607,1782300891.154995,30.283939,0,Left,0.997932,1068.75,198.41,0.000001,0.834960,0.248010,1050.78,267.87,-0.047214,0.820921,0.334833,1077.60,334.92,-0.075528,0.841871,0.418648,1134.79,375.21,-0.092508,0.886553,0.469011,1187.76,405.52,-0.107482,0.927938,0.506894,1157.62,265.94,-0.085571,0.904388,0.332430,1229.60,339.61,-0.116392,0.960626,0.424511,1264.77,391.49,-0.130071,0.988100,0.489369,1283.66,430.17,-0.136264,1.002857,0.537709,1199.74,229.23,-0.068411,0.937294,0.286537,1273.54,302.24,-0.095897,0.994951,0.377805,1303.78,352.98,-0.101465,1.018579,0.441231,1319.65,391.23,-0.103266,1.030973,0.489040,1226.26,208.20,-0.052256,0.958013,0.260255,1289.92,270.18,-0.073190,1.007751,0.337722,1317.02,316.29,-0.074565,1.028924,0.395364,1331.08,350.86,-0.074058,1.039903,0.438578,1238.38,196.87,-0.038966,0.967486,0.246089,1290.32,245.68,-0.055223,1.008064,0.307100,1313.23,284.59,-0.057702,1.025958,0.355741,1322.89,314.01,-0.057138,1.033509,0.392508
event_group_000_left_1_left_2_right_1_right_2,2,right_2,608,1782300891.189999,30.319165,0,Left,0.995863,1067.68,203.75,0.000001,0.834123,0.254685,1048.99,275.20,-0.048863,0.819522,0.343999,1081.45,338.53,-0.077446,0.844881,0.423158,1143.72,375.23,-0.093516,0.893530,0.469036,1202.36,403.22,-0.108055,0.939342,0.504031,1154.27,265.07,-0.097789,0.901773,0.331336,1232.38,336.70,-0.127788,0.962798,0.420871,1270.52,387.73,-0.137826,0.992593,0.484669,1289.47,424.64,-0.140906,1.007398,0.530805,1193.13,224.54,-0.078529,0.932131,0.280674,1275.78,295.48,-0.104248,0.996705,0.369347,1303.06,345.69,-0.105048,1.018018,0.432119,1313.00,379.83,-0.103602,1.025782,0.474787,1214.80,201.71,-0.059534,0.949061,0.252138,1288.61,258.83,-0.079569,1.006725,0.323538,1308.00,306.33,-0.077390,1.021877,0.382916,1310.53,338.29,-0.074363,1.023850,0.422865,1222.50,189.15,-0.043179,0.955074,0.236441,1284.02,232.78,-0.059548,1.003141,0.290977,1299.60,273.96,-0.060409,1.015311,0.342446,1296.82,302.46,-0.058600,1.013142,0.378077
event_group_000_left_1_left_2_right_1_right_2,2,right_2,609,1782300891.223049,30.351947,0,Left,0.997401,1057.28,196.37,0.000001,0.825999,0.245466,1036.46,271.92,-0.049453,0.809731,0.339903,1064.26,343.84,-0.077489,0.831450,0.429796,1124.75,387.19,-0.092655,0.878715,0.483990,1180.53,421.07,-0.105299,0.922288,0.526335,1139.91,257.49,-0.094814,0.890557,0.321866,1221.11,337.24,-0.122450,0.953993,0.421549,1260.51,389.03,-0.131553,0.984777,0.486290,1284.63,425.83,-0.134893,1.003615,0.532282,1181.89,217.60,-0.075402,0.923349,0.272003,1265.98,295.33,-0.100382,0.989050,0.369164,1292.73,347.85,-0.101196,1.009943,0.434809,1302.69,381.38,-0.100013,1.017726,0.476723,1205.75,196.38,-0.056172,0.941990,0.245475,1276.78,262.02,-0.075981,0.997482,0.327519,1284.01,306.84,-0.072733,1.003137,0.383548,1277.95,331.88,-0.068589,0.998401,0.414845,1215.54,186.48,-0.039761,0.949644,0.233097,1273.15,238.26,-0.055281,0.994645,0.297819,1279.06,276.54,-0.054676,0.999268,0.345679,1269.77,298.20,-0.051732,0.992008,0.372755
event_group_000_left_1_left_2_right_1_right_2,2,right_2,610,1782300891.253563,30.382891,0,Left,0.997772,1061.71,195.28,0.000001,0.829460,0.244098,1033.93,271.27,-0.053075,0.807761,0.339091,1056.80,341.04,-0.083990,0.825628,0.426301,1115.94,388.43,-0.101479,0.871832,0.485541,1168.46,423.65,-0.116210,0.912857,0.529560,1136.16,260.24,-0.101386,0.887628,0.325304,1219.48,337.14,-0.130536,0.952719,0.421421,1260.45,388.07,-0.139538,0.984729,0.485093,1284.16,425.25,-0.142621,1.003252,0.531563,1183.71,218.32,-0.080627,0.924773,0.272899,1271.68,294.46,-0.107385,0.993502,0.368073,1297.47,346.31,-0.108178,1.013646,0.432888,1307.74,380.30,-0.106624,1.021671,0.475374,1212.04,196.66,-0.060082,0.946907,0.245829,1282.04,263.52,-0.081132,1.001595,0.329401,1287.75,310.97,-0.078342,1.006056,0.388716,1280.18,337.74,-0.074432,1.000142,0.422170,1224.57,186.07,-0.042647,0.956698,0.232584,1280.23,238.79,-0.059571,1.000177,0.298490,1284.88,279.65,-0.060134,1.003815,0.349557,1274.15,303.57,-0.057888,0.995432,0.379468
event_group_000_left_1_left_2_right_1_right_2,2,right_2,611,1782300891.286562,30.416275,0,Left,0.996785,1054.51,188.50,0.000001,0.823837,0.235631,1021.54,266.98,-0.055015,0.798079,0.333728,1024.08,338.39,-0.092784,0.800063,0.422991,1051.21,395.84,-0.117943,0.821255,0.494801,1075.39,443.78,-0.140764,0.840149,0.554729,1120.52,257.75,-0.111078,0.875404,0.322189,1208.45,332.60,-0.144128,0.944102,0.415744,1252.20,384.73,-0.154774,0.978283,0.480918,1276.11,424.35,-0.158369,0.996964,0.530434,1169.05,212.84,-0.091483,0.913324,0.266055,1265.57,289.47,-0.121203,0.988726,0.361843,1293.09,346.19,-0.122476,1.010225,0.432734,1299.14,383.50,-0.120921,1.014951,0.479370,1198.38,189.32,-0.071829,0.936232,0.236648,1279.18,255.11,-0.093789,0.999356,0.318890,1290.04,309.05,-0.091698,1.007841,0.386319,1284.09,340.41,-0.088132,1.003196,0.425508,1212.42,178.80,-0.055358,0.947206,0.223503,1273.46,231.31,-0.070892,0.994895,0.289141,1282.73,277.45,-0.070603,1.002131,0.346813,1273.99,305.12,-0.067984,0.995302,0.381401
event_group_000_left_1_left_2_right_1_right_2,2,right_2,612,1782300891.321562,30.450831,0,Left,0.995484,1031.38,189.20,0.000001,0.805766,0.236496,1005.79,264.73,-0.049968,0.785773,0.330910,1015.36,334.91,-0.087123,0.793252,0.418633,1032.78,397.57,-0.112291,0.806861,0.496968,1039.27,451.86,-0.135859,0.811930,0.564829,1093.71,264.99,-0.113825,0.854459,0.331240,1203.22,336.35,-0.144382,0.940012,0.420439,1255.90,389.25,-0.153869,0.981173,0.486568,1284.41,424.72,-0.157003,1.003447,0.530903,1140.02,219.03,-0.094653,0.890640,0.273787,1242.09,290.62,-0.117131,0.970383,0.363278,1258.29,338.90,-0.112788,0.983037,0.423620,1250.13,359.93,-0.108954,0.976660,0.449915,1169.12,191.59,-0.074577,0.913372,0.239488,1253.13,254.30,-0.090241,0.979011,0.317876,1256.69,294.73,-0.084202,0.981789,0.368406,1241.95,308.72,-0.079813,0.970274,0.385905,1186.90,178.50,-0.057209,0.927269,0.223120,1247.53,229.82,-0.069403,0.974632,0.287272,1248.31,262.55,-0.066927,0.975240,0.328185,1231.45,272.60,-0.063947,0.962069,0.340748
event_group_000_left_1_left_2_right_1_right_2,2,right_2,613,1782300891.352562,30.482188,0,Left,0.990053,1011.48,192.16,0.000001,0.790220,0.240194,990.71,264.81,-0.050509,0.773990,0.331017,1004.08,332.95,-0.088883,0.784440,0.416185,1021.25,394.16,-0.115663,0.797855,0.492700,1031.45,447.83,-0.140756,0.805817,0.559785,1078.59,265.69,-0.116142,0.842647,0.332117,1190.94,325.06,-0.151577,0.930420,0.406320,1248.26,376.27,-0.164014,0.975203,0.470340,1278.85,411.00,-0.168203,0.999102,0.513751,1121.25,220.55,-0.099121,0.875979,0.275684,1230.70,286.32,-0.128133,0.961484,0.357906,1258.10,335.50,-0.127011,0.982888,0.419380,1259.47,360.33,-0.124540,0.983964,0.450416,1149.75,190.49,-0.081648,0.898242,0.238116,1239.62,254.70,-0.103594,0.968452,0.318379,1243.99,298.58,-0.098225,0.971869,0.373224,1228.58,316.82,-0.092719,0.959831,0.396022,1168.64,173.62,-0.066837,0.913001,0.217020,1235.92,226.60,-0.081995,0.965563,0.283248,1237.64,262.80,-0.078659,0.966906,0.328495,1221.48,274.86,-0.074447,0.954278,0.343577
event_group_000_left_1_left_2_right_1_right_2,2,right_2,614,1782300891.387564,30.516694,0,Left,0.970815,1018.35,191.38,0.000001,0.795583,0.239231,994.57,257.46,-0.062306,0.777011,0.321825,1005.11,324.93,-0.111392,0.785245,0.406160,1020.80,388.99,-0.146069,0.797498,0.486233,1027.97,454.04,-0.179198,0.803099,0.567544,1084.46,265.29,-0.141422,0.847234,0.331618,1182.51,357.69,-0.191253,0.923835,0.447110,1235.68,431.31,-0.213549,0.965375,0.539132,1263.42,487.99,-0.223197,0.987050,0.609985,1130.70,222.36,-0.121717,0.883359,0.277950,1231.80,317.51,-0.164570,0.962342,0.396889,1274.12,387.68,-0.171296,0.995403,0.484606,1292.60,436.78,-0.173365,1.009845,0.545979,1162.33,197.48,-0.101546,0.908071,0.246844,1249.99,285.43,-0.133625,0.976558,0.356789,1270.18,345.92,-0.131887,0.992327,0.432400,1273.43,384.80,-0.128107,0.994865,0.480996,1180.84,183.86,-0.084581,0.922531,0.229824,1243.92,254.64,-0.104843,0.971809,0.318294,1252.15,300.77,-0.102654,0.978241,0.375964,1246.71,328.30,-0.098954,0.973989,0.410379
